time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,new_la_code,old_la_code,la_name,breakdown_topic,breakdown,ehc_plans,number_asd,number_hi,number_mld,number_msi,number_oth,number_pd,number_pmld,number_semh,number_slcn,number_sld,number_spld,number_vi,number_need_unknown,asd_pc,hi_pc,mld_pc,msi_pc,oth_pc,pd_pc,pmld_pc,semh_pc,slcn_pc,sld_pc,spld_pc,vi_pc,unknown_pc
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,Type of placement,Mainstream - academy (SEN unit),10,0,0,0,0,0,0,0,6,3,0,0,0,1,0,0,0,0,0,0,0,60,30,0,0,0,10
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,Type of placement,Mainstream - free school,8,3,0,0,0,0,1,0,1,3,0,0,0,0,37.5,0,0,0,0,12.5,0,12.5,37.5,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,Type of placement,Mainstream - independent,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,Type of placement,Mainstream - LA maintained,40,2,0,1,0,0,2,0,5,30,0,0,0,0,5,0,2.5,0,0,5,0,12.5,75,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,Type of placement,Mainstream - total,355,52,0,13,0,0,15,0,61,198,0,12,2,2,14.6,0,3.7,0,0,4.2,0,17.2,55.8,0,3.4,0.6,0.6
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,Type of placement,Non-maintained early years,12,1,0,0,0,0,3,0,0,7,0,0,0,1,8.3,0,0,0,0,25,0,0,58.3,0,0,0,8.3
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,Type of placement,Placement not recorded,5,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,20,0,0,0,0,80
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,Type of placement,Special - Academy/free schools,38,10,0,0,0,0,5,1,2,20,0,0,0,0,26.3,0,0,0,0,13.2,2.6,5.3,52.6,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,Type of placement,Special - independent,13,3,0,0,0,0,0,0,9,0,0,0,0,1,23.1,0,0,0,0,0,0,69.2,0,0,0,0,7.7
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,Type of placement,Special - LA maintained,4,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,25,0,50,25,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000017,371,Doncaster,Type of placement,Special - total,55,13,0,0,0,0,6,1,13,21,0,0,0,1,23.6,0,0,0,0,10.9,1.8,23.6,38.2,0,0,0,1.8
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Age when plan started,age 10,64,19,1,6,0,0,1,0,14,18,0,5,0,0,29.7,1.6,9.4,0,0,1.6,0,21.9,28.1,0,7.8,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Age when plan started,age 11,47,17,1,2,0,0,0,0,14,10,0,3,0,0,36.2,2.1,4.3,0,0,0,0,29.8,21.3,0,6.4,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Age when plan started,age 12,23,10,1,3,0,0,0,0,9,0,0,0,0,0,43.5,4.3,13,0,0,0,0,39.1,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Age when plan started,age 13,38,9,0,5,0,0,0,0,22,2,0,0,0,0,23.7,0,13.2,0,0,0,0,57.9,5.3,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Age when plan started,age 14,36,10,1,1,0,0,1,0,22,0,0,1,0,0,27.8,2.8,2.8,0,0,2.8,0,61.1,0,0,2.8,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Age when plan started,age 15,28,6,0,0,0,0,1,0,19,2,0,0,0,0,21.4,0,0,0,0,3.6,0,67.9,7.1,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Age when plan started,age 16,14,5,0,0,0,0,0,0,7,2,0,0,0,0,35.7,0,0,0,0,0,0,50,14.3,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Age when plan started,age 17,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Age when plan started,age 18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Age when plan started,age 2 and under,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Age when plan started,age 3,22,2,1,0,0,0,3,1,0,14,1,0,0,0,9.1,4.5,0,0,0,13.6,4.5,0,63.6,4.5,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Age when plan started,age 4,81,21,0,0,0,0,5,0,0,54,0,1,0,0,25.9,0,0,0,0,6.2,0,0,66.7,0,1.2,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Age when plan started,age 5,71,34,0,0,0,0,1,0,4,32,0,0,0,0,47.9,0,0,0,0,1.4,0,5.6,45.1,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Age when plan started,age 6,45,21,1,2,0,0,2,0,7,12,0,0,0,0,46.7,2.2,4.4,0,0,4.4,0,15.6,26.7,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Age when plan started,age 7,50,21,0,3,0,0,2,0,13,11,0,0,0,0,42,0,6,0,0,4,0,26,22,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Age when plan started,age 8,34,12,0,2,0,0,0,0,6,11,0,3,0,0,35.3,0,5.9,0,0,0,0,17.6,32.4,0,8.8,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Age when plan started,age 9,37,12,1,3,0,0,1,0,10,9,0,1,0,0,32.4,2.7,8.1,0,0,2.7,0,27,24.3,0,2.7,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,All EHC plans,All EHC plans,596,200,7,27,0,0,19,1,150,177,1,14,0,0,33.6,1.2,4.5,0,0,3.2,0.2,25.2,29.7,0.2,2.3,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Ethnicity,Any other ethnic group,3,1,0,0,0,0,1,0,0,1,0,0,0,0,33.3,0,0,0,0,33.3,0,0,33.3,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Ethnicity,Asian - Any other Asian background,3,1,0,0,0,0,0,0,0,2,0,0,0,0,33.3,0,0,0,0,0,0,0,66.7,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Ethnicity,Asian - Chinese,2,1,0,0,0,0,0,0,0,1,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Ethnicity,Asian - Indian,4,3,0,0,0,0,0,0,0,1,0,0,0,0,75,0,0,0,0,0,0,0,25,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Ethnicity,Asian - Pakistani,15,8,0,1,0,0,0,0,0,6,0,0,0,0,53.3,0,6.7,0,0,0,0,0,40,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Ethnicity,Black - Any other Black background,3,1,0,1,0,0,0,0,0,1,0,0,0,0,33.3,0,33.3,0,0,0,0,0,33.3,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Ethnicity,Black - Black African,15,4,1,0,0,0,1,0,0,9,0,0,0,0,26.7,6.7,0,0,0,6.7,0,0,60,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Ethnicity,Black - Black Caribbean,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Ethnicity,Mixed - Any other Mixed background,6,3,0,1,0,0,0,0,0,2,0,0,0,0,50,0,16.7,0,0,0,0,0,33.3,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Ethnicity,Mixed - White and Asian,5,1,0,1,0,0,0,0,1,2,0,0,0,0,20,0,20,0,0,0,0,20,40,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Ethnicity,Mixed - White and Black African,6,1,0,0,0,0,0,0,1,4,0,0,0,0,16.7,0,0,0,0,0,0,16.7,66.7,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Ethnicity,Mixed - White and Black Caribbean,10,6,0,0,0,0,0,0,2,2,0,0,0,0,60,0,0,0,0,0,0,20,20,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Ethnicity,Unclassified,20,6,2,0,0,0,0,0,7,5,0,0,0,0,30,10,0,0,0,0,0,35,25,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Ethnicity,White - Any other White background,6,2,0,0,0,0,0,0,2,2,0,0,0,0,33.3,0,0,0,0,0,0,33.3,33.3,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Ethnicity,White - Gypsy/Roma,11,2,1,0,0,0,0,0,2,5,0,1,0,0,18.2,9.1,0,0,0,0,0,18.2,45.5,0,9.1,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Ethnicity,White - Irish,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Ethnicity,White - White British,485,160,3,23,0,0,17,1,135,132,1,13,0,0,33,0.6,4.7,0,0,3.5,0.2,27.8,27.2,0.2,2.7,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Sex,Female,187,71,4,11,0,0,8,0,48,42,0,3,0,0,38,2.1,5.9,0,0,4.3,0,25.7,22.5,0,1.6,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Sex,Male,409,129,3,16,0,0,11,1,102,135,1,11,0,0,31.5,0.7,3.9,0,0,2.7,0.2,24.9,33,0.2,2.7,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Type of placement,AP/PRU - LA maintained,8,1,0,0,0,0,0,0,7,0,0,0,0,0,12.5,0,0,0,0,0,0,87.5,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Type of placement,AP/PRU - total,8,1,0,0,0,0,0,0,7,0,0,0,0,0,12.5,0,0,0,0,0,0,87.5,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Type of placement,Educated elsewhere - elective home education,8,2,1,1,0,0,0,0,3,1,0,0,0,0,25,12.5,12.5,0,0,0,0,37.5,12.5,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Type of placement,Educated elsewhere - NEET,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Type of placement,Educated elsewhere - not in education or training (other),2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Type of placement,Educated elsewhere - total,11,2,1,1,0,0,2,0,4,1,0,0,0,0,18.2,9.1,9.1,0,0,18.2,0,36.4,9.1,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Type of placement,FE - general FE and tertiary colleges,8,5,0,0,0,0,0,0,2,1,0,0,0,0,62.5,0,0,0,0,0,0,25,12.5,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Type of placement,FE - total,10,5,0,0,0,0,0,0,4,1,0,0,0,0,50,0,0,0,0,0,0,40,10,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Type of placement,FE - UKRLP provider,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Type of placement,Mainstream - academy,396,136,6,19,0,0,13,0,100,110,0,12,0,0,34.3,1.5,4.8,0,0,3.3,0,25.3,27.8,0,3,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Type of placement,Mainstream - academy (resourced provision),21,6,0,0,0,0,0,0,8,7,0,0,0,0,28.6,0,0,0,0,0,0,38.1,33.3,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Type of placement,Mainstream - free school,6,3,0,0,0,0,0,0,0,3,0,0,0,0,50,0,0,0,0,0,0,0,50,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Type of placement,Mainstream - LA maintained,69,21,0,2,0,0,0,0,11,34,0,1,0,0,30.4,0,2.9,0,0,0,0,15.9,49.3,0,1.4,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Type of placement,Mainstream - total,492,166,6,21,0,0,13,0,119,154,0,13,0,0,33.7,1.2,4.3,0,0,2.6,0,24.2,31.3,0,2.6,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Type of placement,Non-maintained early years,11,3,0,0,0,0,2,0,0,6,0,0,0,0,27.3,0,0,0,0,18.2,0,0,54.5,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Type of placement,Placement not recorded,7,1,0,0,0,0,0,0,5,1,0,0,0,0,14.3,0,0,0,0,0,0,71.4,14.3,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Type of placement,Special - Academy/free schools,56,21,0,5,0,0,2,1,11,14,1,1,0,0,37.5,0,8.9,0,0,3.6,1.8,19.6,25,1.8,1.8,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Type of placement,Special - independent,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000018,372,Rotherham,Type of placement,Special - total,57,22,0,5,0,0,2,1,11,14,1,1,0,0,38.6,0,8.8,0,0,3.5,1.8,19.3,24.6,1.8,1.8,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Age when plan started,age 10,65,11,0,7,0,0,3,1,16,12,14,1,0,0,16.9,0,10.8,0,0,4.6,1.5,24.6,18.5,21.5,1.5,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Age when plan started,age 11,59,9,1,5,0,0,1,0,22,12,7,2,0,0,15.3,1.7,8.5,0,0,1.7,0,37.3,20.3,11.9,3.4,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Age when plan started,age 12,30,9,0,1,0,0,1,0,11,6,2,0,0,0,30,0,3.3,0,0,3.3,0,36.7,20,6.7,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Age when plan started,age 13,51,14,1,0,0,0,0,1,21,8,2,0,2,2,27.5,2,0,0,0,0,2,41.2,15.7,3.9,0,3.9,3.9
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Age when plan started,age 14,41,2,0,1,0,0,1,0,27,8,2,0,0,0,4.9,0,2.4,0,0,2.4,0,65.9,19.5,4.9,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Age when plan started,age 15,35,7,0,0,0,0,1,0,20,5,1,0,1,0,20,0,0,0,0,2.9,0,57.1,14.3,2.9,0,2.9,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Age when plan started,age 16,39,6,1,1,0,1,2,0,26,1,0,0,0,1,15.4,2.6,2.6,0,2.6,5.1,0,66.7,2.6,0,0,0,2.6
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Age when plan started,age 17,15,4,0,0,0,0,0,1,8,2,0,0,0,0,26.7,0,0,0,0,0,6.7,53.3,13.3,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Age when plan started,age 18,11,6,0,0,0,0,0,0,3,1,1,0,0,0,54.5,0,0,0,0,0,0,27.3,9.1,9.1,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Age when plan started,age 2 and under,15,0,0,0,0,0,3,2,0,8,1,0,1,0,0,0,0,0,0,20,13.3,0,53.3,6.7,0,6.7,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Age when plan started,age 20 and over,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Age when plan started,age 3,40,6,0,0,0,0,2,1,0,30,1,0,0,0,15,0,0,0,0,5,2.5,0,75,2.5,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Age when plan started,age 4,99,23,0,1,0,0,1,2,1,69,1,0,0,1,23.2,0,1,0,0,1,2,1,69.7,1,0,0,1
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Age when plan started,age 5,85,22,0,0,0,0,0,1,8,54,0,0,0,0,25.9,0,0,0,0,0,1.2,9.4,63.5,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Age when plan started,age 6,49,12,0,2,0,0,1,0,10,23,0,0,1,0,24.5,0,4.1,0,0,2,0,20.4,46.9,0,0,2,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Age when plan started,age 7,40,10,0,0,0,0,1,0,10,15,4,0,0,0,25,0,0,0,0,2.5,0,25,37.5,10,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Age when plan started,age 8,45,15,0,0,0,0,0,0,16,9,5,0,0,0,33.3,0,0,0,0,0,0,35.6,20,11.1,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Age when plan started,age 9,36,9,0,2,0,0,3,0,10,8,2,1,0,1,25,0,5.6,0,0,8.3,0,27.8,22.2,5.6,2.8,0,2.8
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,All EHC plans,All EHC plans,757,165,3,20,0,1,20,9,209,273,43,4,5,5,21.8,0.4,2.6,0,0.1,2.6,1.2,27.6,36.1,5.7,0.5,0.7,0.7
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Ethnicity,Any other ethnic group,22,8,0,0,0,0,2,1,1,8,2,0,0,0,36.4,0,0,0,0,9.1,4.5,4.5,36.4,9.1,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Ethnicity,Asian - Any other Asian background,14,3,0,1,0,0,0,0,2,8,0,0,0,0,21.4,0,7.1,0,0,0,0,14.3,57.1,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Ethnicity,Asian - Bangladeshi,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Ethnicity,Asian - Chinese,5,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Ethnicity,Asian - Indian,7,2,0,0,0,0,1,0,0,4,0,0,0,0,28.6,0,0,0,0,14.3,0,0,57.1,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Ethnicity,Asian - Pakistani,45,10,1,2,0,0,4,1,4,20,1,0,2,0,22.2,2.2,4.4,0,0,8.9,2.2,8.9,44.4,2.2,0,4.4,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Ethnicity,Black - Any other Black background,7,3,0,0,0,0,0,0,0,3,1,0,0,0,42.9,0,0,0,0,0,0,0,42.9,14.3,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Ethnicity,Black - Black African,59,15,1,0,0,0,2,1,1,37,2,0,0,0,25.4,1.7,0,0,0,3.4,1.7,1.7,62.7,3.4,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Ethnicity,Black - Black Caribbean,7,2,0,0,0,0,1,0,0,4,0,0,0,0,28.6,0,0,0,0,14.3,0,0,57.1,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Ethnicity,Mixed - Any other Mixed background,18,2,0,1,0,0,0,1,4,8,0,0,1,1,11.1,0,5.6,0,0,0,5.6,22.2,44.4,0,0,5.6,5.6
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Ethnicity,Mixed - White and Asian,11,2,0,0,0,0,0,0,3,6,0,0,0,0,18.2,0,0,0,0,0,0,27.3,54.5,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Ethnicity,Mixed - White and Black African,14,2,0,0,0,0,1,0,5,6,0,0,0,0,14.3,0,0,0,0,7.1,0,35.7,42.9,0,0,0,0
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Ethnicity,Mixed - White and Black Caribbean,34,4,0,0,0,0,0,0,14,11,4,0,0,1,11.8,0,0,0,0,0,0,41.2,32.4,11.8,0,0,2.9
202425,Calendar year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,E08000019,373,Sheffield,Ethnicity,Unclassified,33,6,0,0,0,0,4,2,14,6,1,0,0,0,18.2,0,0,0,0,12.1,6.1,42.4,18.2,3,0,0,0
